Date-time,Load (kW)
2017-06-27 08:59,55.01
2017-06-27 09:59,77.14
2017-06-27 10:59,114.03
2017-06-27 11:59,99.27
2017-06-27 12:59,114.03
2017-06-27 13:59,136.16
2017-06-27 14:59,10.75
2017-06-27 15:59,77.14
2017-06-27 16:59,77.14
2017-06-27 17:59,84.52
2017-06-27 18:59,106.65
2017-06-27 19:59,84.52
2017-06-27 20:59,10.75
2017-06-27 21:59,55.01
2017-06-27 22:59,47.63
2017-06-27 23:59,47.63
2017-06-28 00:59,55.01
2017-06-28 01:59,32.88
2017-06-28 02:59,40.26
2017-06-28 03:59,47.63
2017-06-28 04:59,40.26
2017-06-28 05:59,47.63
2017-06-28 06:59,40.26
2017-06-28 07:59,47.63
2017-06-28 08:59,47.63
2017-06-28 09:59,47.63
2017-06-28 10:59,40.26
2017-06-28 11:59,40.26
2017-06-28 12:59,47.63
2017-06-28 13:59,47.63
2017-06-28 14:59,40.26
2017-06-28 15:59,62.39
2017-06-28 16:59,62.39
2017-06-28 17:59,55.01
2017-06-28 18:59,55.01
2017-06-28 19:59,47.63
2017-06-28 20:59,47.63
2017-06-28 21:59,40.26
2017-06-28 22:59,47.63
2017-06-28 23:59,47.63
2017-06-29 00:59,55.01
2017-06-29 01:59,32.88
2017-06-29 02:59,47.63
2017-06-29 03:59,40.26
2017-06-29 04:59,47.63
2017-06-29 05:59,47.63
2017-06-29 06:59,40.26
2017-06-29 07:59,55.01
2017-06-29 08:59,232.06
2017-06-29 09:59,158.29
2017-06-29 10:59,254.19
2017-06-29 11:59,490.25
2017-06-29 12:59,254.19
2017-06-29 13:59,128.78
2017-06-29 14:59,150.91
2017-06-29 15:59,239.44
2017-06-29 16:59,217.3
2017-06-29 17:59,91.9
2017-06-29 18:59,84.52
2017-06-29 19:59,77.14
2017-06-29 20:59,99.27
2017-06-29 21:59,91.9
2017-06-29 22:59,80.46
2017-06-29 23:59,84.52
2017-06-30 00:59,47.63
2017-06-30 01:59,32.88
2017-06-30 02:59,32.88
2017-06-30 03:59,40.26
2017-06-30 04:59,40.26
2017-06-30 05:59,40.26
2017-06-30 06:59,40.26
2017-06-30 07:59,47.63
2017-06-30 08:59,128.78
2017-06-30 09:59,409.11
2017-06-30 10:59,99.27
2017-06-30 11:59,276.32
2017-06-30 12:59,283.7
2017-06-30 13:59,335.34
2017-06-30 14:59,372.22
2017-06-30 15:59,386.98
2017-06-30 16:59,372.22
2017-06-30 17:59,320.58
2017-06-30 18:59,128.78
2017-06-30 19:59,121.4
2017-06-30 20:59,150.91
2017-06-30 21:59,114.03
2017-06-30 22:59,47.63
2017-06-30 23:59,47.63
2017-07-01 00:59,55.01
2017-07-01 01:59,32.88
2017-07-01 02:59,47.63
2017-07-01 03:59,47.63
2017-07-01 04:59,40.26
2017-07-01 05:59,47.63
2017-07-01 06:59,40.26
2017-07-01 07:59,128.78
2017-07-01 08:59,372.22
2017-07-01 09:59,357.47
2017-07-01 10:59,372.22
2017-07-01 11:59,350.09
2017-07-01 12:59,372.22
2017-07-01 13:59,342.71
2017-07-01 14:59,372.22
2017-07-01 15:59,386.98
2017-07-01 16:59,364.84
2017-07-01 17:59,320.58
2017-07-01 18:59,106.65
2017-07-01 19:59,91.9
2017-07-01 20:59,121.4
2017-07-01 21:59,106.65
2017-07-01 22:59,55.01
2017-07-01 23:59,40.26
2017-07-02 00:59,55.01
2017-07-02 01:59,25.5
2017-07-02 02:59,47.63
2017-07-02 03:59,40.26
2017-07-02 04:59,40.26
2017-07-02 05:59,40.26
2017-07-02 06:59,40.26
2017-07-02 07:59,86
2017-07-02 08:59,438.61
2017-07-02 09:59,386.98
2017-07-02 10:59,364.84
2017-07-02 11:59,327.96
2017-07-02 12:59,364.84
2017-07-02 13:59,327.96
2017-07-02 14:59,342.71
2017-07-02 15:59,357.47
2017-07-02 16:59,342.71
2017-07-02 17:59,298.45
2017-07-02 18:59,114.03
2017-07-02 19:59,180.42
2017-07-02 20:59,62.39
2017-07-02 21:59,106.65
2017-07-02 22:59,62.39
2017-07-02 23:59,47.63
2017-07-03 00:59,62.39
2017-07-03 01:59,32.88
2017-07-03 02:59,55.01
2017-07-03 03:59,47.63
2017-07-03 04:59,47.63
2017-07-03 05:59,55.01
2017-07-03 06:59,47.63
2017-07-03 07:59,114.03
2017-07-03 08:59,357.47
2017-07-03 09:59,342.71
2017-07-03 10:59,364.84
2017-07-03 11:59,327.96
2017-07-03 12:59,357.47
2017-07-03 13:59,645.17
2017-07-03 14:59,40.26
2017-07-03 15:59,372.22
2017-07-03 16:59,357.47
2017-07-03 17:59,313.21
2017-07-03 18:59,128.78
2017-07-03 19:59,114.03
2017-07-03 20:59,150.91
2017-07-03 21:59,128.78
2017-07-03 22:59,62.39
2017-07-03 23:59,47.63
2017-07-04 00:59,62.39
2017-07-04 01:59,32.88
2017-07-04 02:59,40.26
2017-07-04 03:59,47.63
2017-07-04 04:59,47.63
2017-07-04 05:59,40.26
2017-07-04 06:59,47.63
2017-07-04 07:59,47.63
2017-07-04 08:59,47.63
2017-07-04 09:59,106.65
2017-07-04 10:59,276.32
2017-07-04 11:59,261.57
2017-07-04 12:59,313.21
2017-07-04 13:59,327.96
2017-07-04 14:59,305.83
2017-07-04 15:59,261.57
2017-07-04 16:59,239.44
2017-07-04 17:59,136.16
2017-07-04 18:59,55.01
2017-07-04 19:59,55.01
2017-07-04 20:59,47.63
2017-07-04 21:59,47.63
2017-07-04 22:59,47.63
2017-07-04 23:59,47.63
2017-07-05 00:59,55.01
2017-07-05 01:59,32.88
2017-07-05 02:59,40.26
2017-07-05 03:59,47.63
2017-07-05 04:59,40.26
2017-07-05 05:59,40.26
2017-07-05 06:59,47.63
2017-07-05 07:59,62.39
2017-07-05 08:59,291.07
2017-07-05 09:59,291.07
2017-07-05 10:59,180.42
2017-07-05 11:59,128.78
2017-07-05 12:59,114.03
2017-07-05 13:59,114.03
2017-07-05 14:59,114.03
2017-07-05 15:59,114.03
2017-07-05 16:59,114.03
2017-07-05 17:59,106.65
2017-07-05 18:59,99.27
2017-07-05 19:59,47.63
2017-07-05 20:59,47.63
2017-07-05 21:59,47.63
2017-07-05 22:59,40.26
2017-07-05 23:59,47.63
2017-07-06 00:59,69.77
2017-07-06 01:59,55.01
2017-07-06 02:59,77.14
2017-07-06 03:59,77.14
2017-07-06 04:59,69.77
2017-07-06 05:59,77.14
2017-07-06 06:59,69.77
2017-07-06 07:59,512.38
2017-07-06 08:59,40.26
2017-07-06 09:59,416.48
2017-07-06 10:59,409.11
2017-07-06 11:59,357.47
2017-07-06 12:59,386.98
2017-07-06 13:59,379.6
2017-07-06 14:59,386.98
2017-07-06 15:59,416.48
2017-07-06 16:59,431.24
2017-07-06 17:59,342.71
2017-07-06 18:59,136.16
2017-07-06 19:59,121.4
2017-07-06 20:59,173.04
2017-07-06 21:59,136.16
2017-07-06 22:59,55.01
2017-07-06 23:59,47.63
2017-07-07 00:59,62.39
2017-07-07 01:59,32.88
2017-07-07 02:59,40.26
2017-07-07 03:59,47.63
2017-07-07 04:59,47.63
2017-07-07 05:59,40.26
2017-07-07 06:59,47.63
2017-07-07 07:59,121.4
2017-07-07 08:59,416.48
2017-07-07 09:59,482.88
2017-07-07 10:59,549.27
2017-07-07 11:59,394.35
2017-07-07 12:59,468.12
2017-07-07 13:59,468.12
2017-07-07 14:59,497.63
2017-07-07 15:59,512.38
2017-07-07 16:59,497.63
2017-07-07 17:59,394.35
2017-07-07 18:59,180.42
2017-07-07 19:59,150.91
2017-07-07 20:59,180.42
2017-07-07 21:59,143.54
2017-07-07 22:59,69.77
2017-07-07 23:59,47.63
2017-07-08 00:59,69.77
2017-07-08 01:59,32.88
2017-07-08 02:59,47.63
2017-07-08 03:59,47.63
2017-07-08 04:59,47.63
2017-07-08 05:59,47.63
2017-07-08 06:59,47.63
2017-07-08 07:59,128.78
2017-07-08 08:59,423.86
2017-07-08 09:59,482.88
2017-07-08 10:59,534.51
2017-07-08 11:59,475.5
2017-07-08 12:59,497.63
2017-07-08 13:59,460.74
2017-07-08 14:59,453.37
2017-07-08 15:59,453.37
2017-07-08 16:59,460.74
2017-07-08 17:59,409.11
2017-07-08 18:59,202.55
2017-07-08 19:59,158.29
2017-07-08 20:59,187.8
2017-07-08 21:59,136.16
2017-07-08 22:59,62.39
2017-07-08 23:59,47.63
2017-07-09 00:59,62.39
2017-07-09 01:59,32.88
2017-07-09 02:59,47.63
2017-07-09 03:59,47.63
2017-07-09 04:59,47.63
2017-07-09 05:59,47.63
2017-07-09 06:59,47.63
2017-07-09 07:59,55.01
2017-07-09 08:59,84.52
2017-07-09 09:59,69.77
2017-07-09 10:59,62.39
2017-07-09 11:59,69.77
2017-07-09 12:59,55.01
2017-07-09 13:59,77.14
2017-07-09 14:59,91.9
2017-07-09 15:59,158.29
2017-07-09 16:59,77.14
2017-07-09 17:59,77.14
2017-07-09 18:59,77.14
2017-07-09 19:59,77.14
2017-07-09 20:59,91.9
2017-07-09 21:59,62.39
2017-07-09 22:59,62.39
2017-07-09 23:59,47.63
2017-07-10 00:59,69.77
2017-07-10 01:59,40.26
2017-07-10 02:59,47.63
2017-07-10 03:59,55.01
2017-07-10 04:59,55.01
2017-07-10 05:59,47.63
2017-07-10 06:59,55.01
2017-07-10 07:59,114.03
2017-07-10 08:59,431.24
2017-07-10 09:59,453.37
2017-07-10 10:59,460.74
2017-07-10 11:59,416.48
2017-07-10 12:59,445.99
2017-07-10 13:59,409.11
2017-07-10 14:59,438.61
2017-07-10 15:59,431.24
2017-07-10 16:59,409.11
2017-07-10 17:59,335.34
2017-07-10 18:59,165.67
2017-07-10 19:59,143.54
2017-07-10 20:59,173.04
2017-07-10 21:59,143.54
2017-07-10 22:59,77.14
2017-07-10 23:59,99.27
2017-07-11 00:59,47.63
2017-07-11 01:59,40.26
2017-07-11 02:59,55.01
2017-07-11 03:59,62.39
2017-07-11 04:59,62.39
2017-07-11 05:59,55.01
2017-07-11 06:59,62.39
2017-07-11 07:59,62.39
2017-07-11 08:59,69.77
2017-07-11 09:59,91.9
2017-07-11 10:59,121.4
2017-07-11 11:59,121.4
2017-07-11 12:59,143.54
2017-07-11 13:59,121.4
2017-07-11 14:59,114.03
2017-07-11 15:59,91.9
2017-07-11 16:59,106.65
2017-07-11 17:59,91.9
2017-07-11 18:59,99.27
2017-07-11 19:59,84.52
2017-07-11 20:59,84.52
2017-07-11 21:59,62.39
2017-07-11 22:59,55.01
2017-07-11 23:59,62.39
2017-07-12 00:59,69.77
2017-07-12 01:59,40.26
2017-07-12 02:59,55.01
2017-07-12 03:59,55.01
2017-07-12 04:59,55.01
2017-07-12 05:59,47.63
2017-07-12 06:59,55.01
2017-07-12 07:59,55.01
2017-07-12 08:59,55.01
2017-07-12 09:59,62.39
2017-07-12 10:59,55.01
2017-07-12 11:59,62.39
2017-07-12 12:59,69.77
2017-07-12 13:59,62.39
2017-07-12 14:59,84.52
2017-07-12 15:59,91.9
2017-07-12 16:59,106.65
2017-07-12 17:59,99.27
2017-07-12 18:59,69.77
2017-07-12 19:59,69.77
2017-07-12 20:59,69.77
2017-07-12 21:59,69.77
2017-07-12 22:59,62.39
2017-07-12 23:59,55.01
2017-07-13 00:59,77.14
2017-07-13 01:59,40.26
2017-07-13 02:59,47.63
2017-07-13 03:59,55.01
2017-07-13 04:59,55.01
2017-07-13 05:59,47.63
2017-07-13 06:59,55.01
2017-07-13 07:59,150.91
2017-07-13 08:59,755.82
2017-07-13 09:59,431.24
2017-07-13 10:59,615.66
2017-07-13 11:59,549.27
2017-07-13 12:59,571.4
2017-07-13 13:59,541.89
2017-07-13 14:59,586.15
2017-07-13 15:59,608.28
2017-07-13 16:59,541.89
2017-07-13 17:59,460.74
2017-07-13 18:59,209.93
2017-07-13 19:59,195.17
2017-07-13 20:59,224.68
2017-07-13 21:59,180.42
2017-07-13 22:59,106.65
2017-07-13 23:59,77.14
2017-07-14 00:59,91.9
2017-07-14 01:59,47.63
2017-07-14 02:59,69.77
2017-07-14 03:59,69.77
2017-07-14 04:59,69.77
2017-07-14 05:59,69.77
2017-07-14 06:59,62.39
2017-07-14 07:59,150.91
2017-07-14 08:59,556.65
2017-07-14 09:59,600.91
2017-07-14 10:59,674.68
2017-07-14 11:59,637.79
2017-07-14 12:59,630.41
2017-07-14 13:59,608.28
2017-07-14 14:59,630.41
2017-07-14 15:59,645.17
2017-07-14 16:59,593.53
2017-07-14 17:59,482.88
2017-07-14 18:59,202.55
2017-07-14 19:59,187.8
2017-07-14 20:59,202.55
2017-07-14 21:59,150.91
2017-07-14 22:59,99.27
2017-07-14 23:59,77.14
2017-07-15 00:59,91.9
2017-07-15 01:59,47.63
2017-07-15 02:59,69.77
2017-07-15 03:59,69.77
2017-07-15 04:59,77.14
2017-07-15 05:59,77.14
2017-07-15 06:59,62.39
2017-07-15 07:59,165.67
2017-07-15 08:59,608.28
2017-07-15 09:59,652.55
2017-07-15 10:59,667.3
2017-07-15 11:59,608.28
2017-07-15 12:59,608.28
2017-07-15 13:59,593.53
2017-07-15 14:59,623.04
2017-07-15 15:59,630.41
2017-07-15 16:59,519.76
2017-07-15 17:59,453.37
2017-07-15 18:59,232.06
2017-07-15 19:59,217.3
2017-07-15 20:59,232.06
2017-07-15 21:59,165.67
2017-07-15 22:59,99.27
2017-07-15 23:59,84.52
2017-07-16 00:59,114.03
2017-07-16 01:59,55.01
2017-07-16 02:59,84.52
2017-07-16 03:59,84.52
2017-07-16 04:59,84.52
2017-07-16 05:59,69.77
2017-07-16 06:59,69.77
2017-07-16 07:59,165.67
2017-07-16 08:59,586.15
2017-07-16 09:59,623.04
2017-07-16 10:59,659.92
2017-07-16 11:59,615.66
2017-07-16 12:59,630.41
2017-07-16 13:59,600.91
2017-07-16 14:59,637.79
2017-07-16 15:59,630.41
2017-07-16 16:59,571.4
2017-07-16 17:59,431.24
2017-07-16 18:59,224.68
2017-07-16 19:59,195.17
2017-07-16 20:59,217.3
2017-07-16 21:59,143.54
2017-07-16 22:59,84.52
2017-07-16 23:59,69.77
2017-07-17 00:59,84.52
2017-07-17 01:59,47.63
2017-07-17 02:59,69.77
2017-07-17 03:59,77.14
2017-07-17 04:59,69.77
2017-07-17 05:59,69.77
2017-07-17 06:59,55.01
2017-07-17 07:59,150.91
2017-07-17 08:59,564.02
2017-07-17 09:59,608.28
2017-07-17 10:59,645.17
2017-07-17 11:59,674.68
2017-07-17 12:59,623.04
2017-07-17 13:59,586.15
2017-07-17 14:59,593.53
2017-07-17 15:59,630.41
2017-07-17 16:59,541.89
2017-07-17 17:59,394.35
2017-07-17 18:59,209.93
2017-07-17 19:59,202.55
2017-07-17 20:59,232.06
2017-07-17 21:59,128.78
2017-07-17 22:59,62.39
2017-07-17 23:59,55.01
2017-07-18 00:59,69.77
2017-07-18 01:59,40.26
2017-07-18 02:59,55.01
2017-07-18 03:59,55.01
2017-07-18 04:59,55.01
2017-07-18 05:59,47.63
2017-07-18 06:59,55.01
2017-07-18 07:59,62.39
2017-07-18 08:59,62.39
2017-07-18 09:59,106.65
2017-07-18 10:59,136.16
2017-07-18 11:59,99.27
2017-07-18 12:59,106.65
2017-07-18 13:59,84.52
2017-07-18 14:59,69.77
2017-07-18 15:59,69.77
2017-07-18 16:59,69.77
2017-07-18 17:59,77.14
2017-07-18 18:59,77.14
2017-07-18 19:59,69.77
2017-07-18 20:59,69.77
2017-07-18 21:59,69.77
2017-07-18 22:59,62.39
2017-07-18 23:59,62.39
2017-07-19 00:59,84.52
2017-07-19 01:59,40.26
2017-07-19 02:59,55.01
2017-07-19 03:59,62.39
2017-07-19 04:59,62.39
2017-07-19 05:59,55.01
2017-07-19 06:59,55.01
2017-07-19 07:59,55.01
2017-07-19 08:59,62.39
2017-07-19 09:59,55.01
2017-07-19 10:59,55.01
2017-07-19 11:59,69.77
2017-07-19 12:59,62.39
2017-07-19 13:59,62.39
2017-07-19 14:59,62.39
2017-07-19 15:59,62.39
2017-07-19 16:59,62.39
2017-07-19 17:59,62.39
2017-07-19 18:59,62.39
2017-07-19 19:59,62.39
2017-07-19 20:59,62.39
2017-07-19 21:59,62.39
2017-07-19 22:59,55.01
2017-07-19 23:59,62.39
2017-07-20 00:59,77.14
2017-07-20 01:59,40.26
2017-07-20 02:59,55.01
2017-07-20 03:59,55.01
2017-07-20 04:59,62.39
2017-07-20 05:59,55.01
2017-07-20 06:59,62.39
2017-07-20 07:59,55.01
2017-07-20 08:59,62.39
2017-07-20 09:59,69.77
2017-07-20 10:59,62.39
2017-07-20 11:59,62.39
2017-07-20 12:59,69.77
2017-07-20 13:59,69.77
2017-07-20 14:59,84.52
2017-07-20 15:59,84.52
2017-07-20 16:59,91.9
2017-07-20 17:59,84.52
2017-07-20 18:59,77.14
2017-07-20 19:59,84.52
2017-07-20 20:59,69.77
2017-07-20 21:59,77.14
2017-07-20 22:59,55.01
2017-07-20 23:59,55.01
2017-07-21 00:59,69.77
2017-07-21 01:59,40.26
2017-07-21 02:59,55.01
2017-07-21 03:59,55.01
2017-07-21 04:59,55.01
2017-07-21 05:59,55.01
2017-07-21 06:59,55.01
2017-07-21 07:59,150.91
2017-07-21 08:59,578.78
2017-07-21 09:59,623.04
2017-07-21 10:59,667.3
2017-07-21 11:59,615.66
2017-07-21 12:59,615.66
2017-07-21 13:59,600.91
2017-07-21 14:59,615.66
2017-07-21 15:59,623.04
2017-07-21 16:59,564.02
2017-07-21 17:59,505.01
2017-07-21 18:59,283.7
2017-07-21 19:59,342.71
2017-07-21 20:59,505.01
2017-07-21 21:59,291.07
2017-07-21 22:59,99.27
2017-07-21 23:59,69.77
2017-07-22 00:59,77.14
2017-07-22 01:59,40.26
2017-07-22 02:59,55.01
2017-07-22 03:59,62.39
2017-07-22 04:59,55.01
2017-07-22 05:59,62.39
2017-07-22 06:59,55.01
2017-07-22 07:59,158.29
2017-07-22 08:59,571.4
2017-07-22 09:59,600.91
2017-07-22 10:59,645.17
2017-07-22 11:59,578.78
2017-07-22 12:59,593.53
2017-07-22 13:59,571.4
2017-07-22 14:59,586.15
2017-07-22 15:59,659.92
2017-07-22 16:59,586.15
2017-07-22 17:59,453.37
2017-07-22 18:59,209.93
2017-07-22 19:59,202.55
2017-07-22 20:59,224.68
2017-07-22 21:59,136.16
2017-07-22 22:59,84.52
2017-07-22 23:59,69.77
2017-07-23 00:59,84.52
2017-07-23 01:59,47.63
2017-07-23 02:59,62.39
2017-07-23 03:59,62.39
2017-07-23 04:59,62.39
2017-07-23 05:59,62.39
2017-07-23 06:59,62.39
2017-07-23 07:59,173.04
2017-07-23 08:59,586.15
2017-07-23 09:59,630.41
2017-07-23 10:59,637.79
2017-07-23 11:59,608.28
2017-07-23 12:59,645.17
2017-07-23 13:59,630.41
2017-07-23 14:59,608.28
2017-07-23 15:59,645.17
2017-07-23 16:59,549.27
2017-07-23 17:59,445.99
2017-07-23 18:59,320.58
2017-07-23 19:59,313.21
2017-07-23 20:59,409.11
2017-07-23 21:59,291.07
2017-07-23 22:59,106.65
2017-07-23 23:59,84.52
2017-07-24 00:59,77.14
2017-07-24 01:59,40.26
2017-07-24 02:59,55.01
2017-07-24 03:59,55.01
2017-07-24 04:59,62.39
2017-07-24 05:59,55.01
2017-07-24 06:59,62.39
2017-07-24 07:59,143.54
2017-07-24 08:59,334.25
2017-07-24 09:59,452.24
2017-07-24 10:59,467.37
2017-07-24 11:59,379.6
2017-07-24 12:59,578.78
2017-07-24 13:59,652.55
2017-07-24 14:59,497.63
2017-07-24 15:59,608.28
2017-07-24 16:59,541.89
2017-07-24 17:59,431.24
2017-07-24 18:59,195.17
2017-07-24 19:59,187.8
2017-07-24 20:59,209.93
2017-07-24 21:59,150.91
2017-07-24 22:59,84.52
2017-07-24 23:59,69.77
2017-07-25 00:59,84.52
2017-07-25 01:59,47.63
2017-07-25 02:59,62.39
2017-07-25 03:59,62.39
2017-07-25 04:59,69.77
2017-07-25 05:59,62.39
2017-07-25 06:59,62.39
2017-07-25 07:59,69.77
2017-07-25 08:59,77.14
2017-07-25 09:59,150.91
2017-07-25 10:59,173.04
2017-07-25 11:59,173.04
2017-07-25 12:59,165.67
2017-07-25 13:59,136.16
2017-07-25 14:59,143.54
2017-07-25 15:59,158.29
2017-07-25 16:59,128.78
2017-07-25 17:59,114.03
2017-07-25 18:59,114.03
2017-07-25 19:59,106.65
2017-07-25 20:59,99.27
2017-07-25 21:59,99.27
2017-07-25 22:59,91.9
2017-07-25 23:59,91.9
2017-07-26 00:59,114.03
2017-07-26 01:59,62.39
2017-07-26 02:59,91.9
2017-07-26 03:59,91.9
2017-07-26 04:59,91.9
2017-07-26 05:59,84.52
2017-07-26 06:59,91.9
2017-07-26 07:59,91.9
2017-07-26 08:59,84.52
2017-07-26 09:59,84.52
2017-07-26 10:59,91.9
2017-07-26 11:59,91.9
2017-07-26 12:59,91.9
2017-07-26 13:59,91.9
2017-07-26 14:59,91.9
2017-07-26 15:59,91.9
2017-07-26 16:59,99.27
2017-07-26 17:59,128.78
2017-07-26 18:59,121.4
2017-07-26 19:59,121.4
2017-07-26 20:59,121.4
2017-07-26 21:59,121.4
2017-07-26 22:59,106.65
2017-07-26 23:59,91.9
2017-07-27 00:59,114.03
2017-07-27 01:59,55.01
2017-07-27 02:59,91.9
2017-07-27 03:59,84.52
2017-07-27 04:59,84.52
2017-07-27 05:59,84.52
2017-07-27 06:59,84.52
2017-07-27 07:59,209.93
2017-07-27 08:59,593.53
2017-07-27 09:59,578.78
2017-07-27 10:59,623.04
2017-07-27 11:59,755.82
2017-07-27 12:59,482.88
2017-07-27 13:59,615.66
2017-07-27 14:59,453.26
2017-07-27 15:59,62.39
2017-07-27 16:59,600.91
2017-07-27 17:59,519.76
2017-07-27 18:59,453.37
2017-07-27 19:59,460.74
2017-07-27 20:59,431.24
2017-07-27 21:59,313.21
2017-07-27 22:59,143.54
2017-07-27 23:59,106.65
2017-07-28 00:59,106.65
2017-07-28 01:59,47.63
2017-07-28 02:59,77.14
2017-07-28 03:59,77.14
2017-07-28 04:59,69.77
2017-07-28 05:59,69.77
2017-07-28 06:59,69.77
2017-07-28 07:59,165.67
2017-07-28 08:59,549.27
2017-07-28 09:59,623.04
2017-07-28 10:59,615.66
2017-07-28 11:59,578.78
2017-07-28 12:59,571.4
2017-07-28 13:59,541.89
2017-07-28 14:59,571.4
2017-07-28 15:59,586.15
2017-07-28 16:59,541.89
2017-07-28 17:59,741.07
2017-07-28 18:59,445.99
2017-07-28 19:59,40.26
2017-07-28 20:59,379.6
2017-07-28 21:59,298.45
2017-07-28 22:59,128.78
2017-07-28 23:59,62.39
2017-07-29 00:59,77.14
2017-07-29 01:59,40.26
2017-07-29 02:59,62.39
2017-07-29 03:59,55.01
2017-07-29 04:59,55.01
2017-07-29 05:59,55.01
2017-07-29 06:59,62.39
2017-07-29 07:59,187.8
2017-07-29 08:59,519.76
2017-07-29 09:59,600.91
2017-07-29 10:59,608.28
2017-07-29 11:59,564.02
2017-07-29 12:59,564.02
2017-07-29 13:59,556.65
2017-07-29 14:59,500.75
2017-07-29 15:59,77.14
2017-07-29 16:59,541.89
2017-07-29 17:59,460.74
2017-07-29 18:59,409.11
2017-07-29 19:59,401.73
2017-07-29 20:59,379.6
2017-07-29 21:59,202.55
2017-07-29 22:59,99.27
2017-07-29 23:59,69.77
2017-07-30 00:59,69.77
2017-07-30 01:59,40.26
2017-07-30 02:59,55.01
2017-07-30 03:59,55.01
2017-07-30 04:59,47.63
2017-07-30 05:59,55.01
2017-07-30 06:59,55.01
2017-07-30 07:59,150.91
2017-07-30 08:59,519.76
2017-07-30 09:59,556.65
2017-07-30 10:59,593.53
2017-07-30 11:59,564.02
2017-07-30 12:59,578.78
2017-07-30 13:59,541.89
2017-07-30 14:59,593.53
2017-07-30 15:59,645.17
2017-07-30 16:59,527.14
2017-07-30 17:59,401.73
2017-07-30 18:59,232.06
2017-07-30 19:59,195.17
2017-07-30 20:59,224.68
2017-07-30 21:59,165.67
2017-07-30 22:59,62.39
2017-07-30 23:59,62.39
2017-07-31 00:59,69.77
2017-07-31 01:59,40.26
2017-07-31 02:59,55.01
2017-07-31 03:59,55.01
2017-07-31 04:59,55.01
2017-07-31 05:59,47.63
2017-07-31 06:59,62.39
2017-07-31 07:59,143.54
2017-07-31 08:59,490.25
2017-07-31 09:59,549.27
2017-07-31 10:59,556.65
2017-07-31 11:59,630.41
2017-07-31 12:59,453.37
2017-07-31 13:59,541.89
2017-07-31 14:59,571.4
2017-07-31 15:59,652.55
2017-07-31 16:59,386.98
2017-07-31 17:59,379.6
2017-07-31 18:59,195.17
2017-07-31 19:59,180.42
2017-07-31 20:59,224.68
2017-07-31 21:59,143.54
2017-07-31 22:59,62.39
2017-07-31 23:59,55.01
2017-08-01 00:59,69.77
2017-08-01 01:59,32.88
2017-08-01 02:59,47.63
2017-08-01 03:59,55.01
2017-08-01 04:59,55.01
2017-08-01 05:59,47.63
2017-08-01 06:59,55.01
2017-08-01 07:59,55.01
2017-08-01 08:59,62.39
2017-08-01 09:59,84.52
2017-08-01 10:59,114.03
2017-08-01 11:59,114.03
2017-08-01 12:59,106.65
2017-08-01 13:59,91.9
2017-08-01 14:59,77.14
2017-08-01 15:59,69.77
2017-08-01 16:59,84.52
2017-08-01 17:59,91.9
2017-08-01 18:59,91.9
2017-08-01 19:59,91.9
2017-08-01 20:59,77.14
2017-08-01 21:59,69.77
2017-08-01 22:59,55.01
2017-08-01 23:59,62.39
2017-08-02 00:59,69.77
2017-08-02 01:59,40.26
2017-08-02 02:59,55.01
2017-08-02 03:59,55.01
2017-08-02 04:59,55.01
2017-08-02 05:59,55.01
2017-08-02 06:59,55.01
2017-08-02 07:59,55.01
2017-08-02 08:59,62.39
2017-08-02 09:59,55.01
2017-08-02 10:59,62.39
2017-08-02 11:59,62.39
2017-08-02 12:59,55.01
2017-08-02 13:59,62.39
2017-08-02 14:59,55.01
2017-08-02 15:59,62.39
2017-08-02 16:59,55.01
2017-08-02 17:59,62.39
2017-08-02 18:59,55.01
2017-08-02 19:59,62.39
2017-08-02 20:59,55.01
2017-08-02 21:59,55.01
2017-08-02 22:59,55.01
2017-08-02 23:59,47.63
2017-08-03 00:59,77.14
2017-08-03 01:59,32.88
2017-08-03 02:59,55.01
2017-08-03 03:59,55.01
2017-08-03 04:59,55.01
2017-08-03 05:59,47.63
2017-08-03 06:59,55.01
2017-08-03 07:59,173.04
2017-08-03 08:59,571.4
2017-08-03 09:59,586.15
2017-08-03 10:59,623.04
2017-08-03 11:59,586.15
2017-08-03 12:59,593.53
2017-08-03 13:59,586.15
2017-08-03 14:59,593.53
2017-08-03 15:59,623.04
2017-08-03 16:59,556.65
2017-08-03 17:59,453.37
2017-08-03 18:59,209.93
2017-08-03 19:59,202.55
2017-08-03 20:59,217.3
2017-08-03 21:59,158.29
2017-08-03 22:59,84.52
2017-08-03 23:59,327.96
2017-08-04 00:59,386.98
2017-08-04 01:59,173.04
2017-08-04 02:59,254.19
2017-08-04 03:59,239.44
2017-08-04 04:59,232.06
2017-08-04 05:59,232.06
2017-08-04 06:59,224.68
2017-08-04 07:59,261.57
2017-08-04 08:59,475.5
2017-08-04 09:59,600.91
2017-08-04 10:59,763.2
2017-08-04 11:59,497.63
2017-08-04 12:59,696.81
2017-08-04 13:59,505.01
2017-08-04 14:59,593.53
2017-08-04 15:59,615.66
2017-08-04 16:59,541.89
2017-08-04 17:59,431.24
2017-08-04 18:59,232.06
2017-08-04 19:59,261.57
2017-08-04 20:59,327.96
2017-08-04 21:59,202.55
2017-08-04 22:59,77.14
2017-08-04 23:59,62.39
2017-08-05 00:59,84.52
2017-08-05 01:59,40.26
2017-08-05 02:59,62.39
2017-08-05 03:59,55.01
