Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1060699,-,-,-,25.77,-80.18,-5,0,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Fill Flag,Clearsky GHI,Clearsky DNI,Clearsky DHI,Temperature,Dew Point,Relative Humidity,Cloud Type,Solar Zenith Angle,Wind Direction,Wind Speed,Surface Albedo,Pressure
2007,1,1,0,0,0,0,0,0,0,0,0,24,20,84.83,2,173.88,121.0,5.800000000000001,0.101,1020.0
2007,1,1,0,30,0,0,0,0,0,0,0,23,20,84.81,2,176.94,121.0,5.800000000000001,0.101,1020.0
2007,1,1,1,0,0,0,0,0,0,0,0,23,20,85.15,1,171.36,124.80000000000001,5.800000000000001,0.101,1020.0
2007,1,1,1,30,0,0,0,0,0,0,0,23,20,85.12,7,164.74,124.80000000000001,5.7,0.101,1020.0
2007,1,1,2,0,0,0,0,0,0,0,0,23,20,85.52,7,158.01,127.7,5.7,0.101,1020.0
2007,1,1,2,30,0,0,0,0,0,0,0,23,20,85.51,7,151.26,127.7,5.7,0.101,1020.0
2007,1,1,3,0,0,0,0,0,0,0,0,23,20,85.99,0,144.51,131.0,5.7,0.101,1010.0
2007,1,1,3,30,0,0,0,0,0,0,0,23,20,85.98,0,137.79,131.0,5.6000000000000005,0.101,1010.0
2007,1,1,4,0,0,0,0,0,0,0,0,23,20,86.65,0,131.1,133.4,5.6000000000000005,0.101,1010.0
2007,1,1,4,30,0,0,0,0,0,0,0,23,20,86.66,0,124.45,133.4,5.4,0.101,1010.0
2007,1,1,5,0,0,0,0,0,0,0,0,23,20,87.26,0,117.86,134.9,5.300000000000001,0.101,1010.0
2007,1,1,5,30,0,0,0,0,0,0,0,23,20,87.27,0,111.33,134.9,5.1000000000000005,0.101,1020.0
2007,1,1,6,0,0,0,0,0,0,0,0,23,20,87.39,0,104.89,136.20000000000002,5.1000000000000005,0.101,1020.0
2007,1,1,6,30,0,0,0,0,0,0,0,23,20,87.41,0,98.55,136.20000000000002,5.0,0.101,1020.0
2007,1,1,7,0,0,0,0,0,0,0,0,23,20,87.42,0,92.33,137.70000000000002,5.0,0.101,1020.0
2007,1,1,7,30,41,290,22,0,41,290,22,23,20,87.44,0,86.27,137.70000000000002,5.0,0.101,1020.0
2007,1,1,8,0,131,540,41,0,131,540,41,24,20,82.28,0,80.4,139.6,5.1000000000000005,0.101,1020.0
2007,1,1,8,30,230,676,52,0,230,676,52,24,20,82.3,0,74.77,139.6,5.0,0.101,1020.0
2007,1,1,9,0,328,763,60,0,328,763,60,25,20,81.08,0,69.43,142.4,4.9,0.101,1020.0
2007,1,1,9,30,420,820,66,0,420,820,66,25,20,81.07000000000001,1,64.47,142.4,4.800000000000001,0.101,1020.0
2007,1,1,10,0,501,859,71,0,501,859,71,25,20,75.38,1,59.97,146.5,4.7,0.101,1020.0
2007,1,1,10,30,570,887,74,4,570,887,74,25,20,75.35000000000001,2,56.06,146.5,4.6000000000000005,0.101,1020.0
2007,1,1,11,0,624,906,77,4,624,906,77,25,20,74.71000000000001,2,52.85,152.3,4.5,0.101,1020.0
2007,1,1,11,30,490,331,279,4,663,918,79,25,20,74.68,2,50.5,152.3,4.4,0.101,1020.0
2007,1,1,12,0,506,330,289,4,685,924,80,25,20,74.26,2,49.11,158.3,4.4,0.101,1020.0
2007,1,1,12,30,510,319,299,0,690,925,81,25,20,74.23,2,48.77,158.3,4.3,0.101,1010.0
2007,1,1,13,0,499,325,288,4,677,913,84,25,20,73.94,2,49.51,163.5,4.2,0.101,1010.0
2007,1,1,13,30,647,903,83,4,647,903,83,25,20,73.92,2,51.28,163.5,4.1000000000000005,0.101,1010.0
2007,1,1,14,0,601,883,82,0,601,883,82,25,19,73.74,1,53.980000000000004,167.70000000000002,4.0,0.101,1010.0
2007,1,1,14,30,541,859,78,0,541,859,78,25,19,73.74,1,57.47,167.70000000000002,3.9000000000000004,0.101,1010.0
2007,1,1,15,0,466,822,75,0,466,822,75,25,20,73.82000000000001,1,61.620000000000005,170.70000000000002,3.8000000000000003,0.101,1010.0
2007,1,1,15,30,381,773,70,0,381,773,70,25,20,73.82000000000001,0,66.3,170.70000000000002,3.5,0.101,1010.0
2007,1,1,16,0,286,699,63,0,286,699,63,25,20,75.24,0,71.42,171.0,3.3000000000000003,0.101,1010.0
2007,1,1,16,30,182,575,52,0,187,593,52,24,20,79.87,7,76.87,171.0,3.1,0.101,1010.0
2007,1,1,17,0,88,389,38,4,91,415,37,24,20,81.58,7,82.60000000000001,168.5,3.0,0.101,1010.0
2007,1,1,17,30,15,0,15,4,15,109,12,24,20,81.60000000000001,3,88.55,168.5,2.8000000000000003,0.101,1010.0
2007,1,1,18,0,0,0,0,0,0,0,0,24,20,82.7,7,94.68,165.0,2.7,0.101,1020.0
2007,1,1,18,30,0,0,0,0,0,0,0,24,20,82.71000000000001,7,100.95,165.0,2.5,0.101,1020.0
2007,1,1,19,0,0,0,0,0,0,0,0,24,21,84.06,7,107.33,160.70000000000002,2.4000000000000004,0.101,1020.0
2007,1,1,19,30,0,0,0,1,0,0,0,24,21,84.08,,113.81,160.70000000000002,2.3000000000000003,0.101,1020.0
2007,1,1,20,0,0,0,0,0,0,0,0,24,21,85.36,7,120.36,156.20000000000002,2.2,0.101,1020.0
2007,1,1,20,30,0,0,0,0,0,0,0,24,21,85.37,7,126.98,156.20000000000002,2.2,0.101,1020.0
2007,1,1,21,0,0,0,0,0,0,0,0,24,21,86.81,7,133.64000000000001,153.5,2.2,0.101,1020.0
2007,1,1,21,30,0,0,0,0,0,0,0,24,21,86.8,3,140.35,153.5,2.3000000000000003,0.101,1020.0
2007,1,1,22,0,0,0,0,0,0,0,0,24,21,88.14,2,147.08,152.3,2.5,0.101,1020.0
2007,1,1,22,30,0,0,0,0,0,0,0,24,21,88.12,2,153.83,152.3,2.7,0.101,1020.0
2007,1,1,23,0,0,0,0,0,0,0,0,24,22,89.35000000000001,1,160.58,151.8,2.9000000000000004,0.101,1020.0
2007,1,1,23,30,0,0,0,0,0,0,0,24,22,89.32000000000001,1,167.28,151.8,3.0,0.101,1020.0
2007,1,2,0,0,0,0,0,0,0,0,0,24,22,90.53,3,173.75,151.3,3.1,0.101,1020.0
2007,1,2,0,30,0,0,0,0,0,0,0,24,22,90.52,7,176.91,151.3,3.0,0.101,1020.0
2007,1,2,1,0,0,0,0,0,0,0,0,24,22,91.46000000000001,1,171.43,150.6,2.9000000000000004,0.101,1010.0
2007,1,2,1,30,0,0,0,0,0,0,0,24,22,91.45,1,164.83,150.6,2.6,0.101,1010.0
2007,1,2,2,0,0,0,0,0,0,0,0,24,22,91.84,1,158.1,148.1,2.4000000000000004,0.101,1010.0
2007,1,2,2,30,0,0,0,0,0,0,0,24,22,91.84,7,151.35,148.1,2.1,0.101,1010.0
2007,1,2,3,0,0,0,0,0,0,0,0,24,22,91.56,0,144.6,143.20000000000002,1.9000000000000001,0.101,1010.0
2007,1,2,3,30,0,0,0,0,0,0,0,24,22,91.56,1,137.88,143.20000000000002,1.6,0.101,1010.0
2007,1,2,4,0,0,0,0,0,0,0,0,24,22,90.63,1,131.18,132.6,1.4000000000000001,0.101,1020.0
2007,1,2,4,30,0,0,0,0,0,0,0,24,22,90.65,0,124.53,132.6,1.2000000000000002,0.101,1020.0
2007,1,2,5,0,0,0,0,0,0,0,0,24,22,89.60000000000001,1,117.94,105.30000000000001,1.0,0.101,1020.0
2007,1,2,5,30,0,0,0,0,0,0,0,24,22,95.17,3,111.41,105.30000000000001,1.1,0.101,1020.0
2007,1,2,6,0,0,0,0,0,0,0,0,24,22,94.65,3,104.96000000000001,70.60000000000001,1.2000000000000002,0.101,1020.0
2007,1,2,6,30,0,0,0,0,0,0,0,23,22,94.68,1,98.61,70.60000000000001,1.4000000000000001,0.101,1020.0
2007,1,2,7,0,0,0,0,0,0,0,0,23,22,94.73,7,92.39,60.300000000000004,1.7000000000000002,0.101,1020.0
2007,1,2,7,30,22,0,22,4,37,245,22,23,22,94.75,3,86.32000000000001,60.300000000000004,1.9000000000000001,0.101,1020.0
2007,1,2,8,0,72,65,61,0,122,480,42,24,22,90.47,3,80.44,61.800000000000004,2.1,0.101,1020.0
